deal_id,customer_id,deal_name,amount,deal_stage,start_date,end_date,plan_type,created_date,closed_date
d008460,cu01354,Engage Compelling Paradigms,8120.73,Won,2/24/2024,9/30/2020,Basic,11/18/2022,9/8/2022
d008461,cu00822,Maximize Scalable Metrics,297.64,In Progress,2/11/2023,7/29/2021,Pro,11/9/2024,6/14/2020
d008462,cu05458,Extend Vertical Metrics,2268.01,In Progress,9/7/2024,11/25/2019,Basic,2/5/2017,4/17/2019
d008463,cu09148,Monetize 24/365 Infrastructures,8301.51,Won,3/30/2023,10/20/2019,Enterprise,4/27/2018,4/19/2019
d008464,cu01889,Incentivize Distributed Relationships,307.9,Won,10/11/2024,2/20/2024,Enterprise,12/31/2019,2/14/2019
d008465,cu05559,Optimize Killer Experiences,2507.08,In Progress,1/18/2021,3/19/2022,Enterprise,2/10/2017,3/3/2022
d008466,cu00821,Envisioneer Plug-And-Play Web Services,355.62,Lost,2/16/2024,9/16/2020,Enterprise,1/29/2019,2/5/2025
d008467,cu04017,Generate Best-Of-Breed Paradigms,9534.23,In Progress,3/30/2022,5/15/2020,Basic,12/20/2024,5/31/2023
d008468,cu09317,Engineer Clicks-And-Mortar Networks,9715.56,Won,8/1/2019,6/3/2020,Enterprise,7/10/2021,12/16/2019
d008469,cu08970,Re-Intermediate Synergistic E-Tailers,2417.2,Lost,9/4/2021,2/6/2023,Free,2/8/2018,9/10/2020
d008470,cu02970,Empower Bleeding-Edge Info-Mediaries,2123.42,Lost,9/9/2018,7/7/2023,Basic,5/7/2017,12/28/2021
d008471,cu02022,Morph Mission-Critical Architectures,5264.25,Won,2/26/2020,6/4/2022,Pro,11/14/2024,4/30/2024
d008472,cu08592,Cultivate Dot-Com E-Business,3153.5,Won,4/8/2018,6/11/2021,Enterprise,5/5/2019,12/23/2023
d008473,cu04474,Engineer Proactive Relationships,2430.4,Lost,8/31/2020,2/21/2024,Basic,3/22/2019,7/27/2019
d008474,cu06274,Cultivate Open-Source Communities,7688.73,Lost,12/29/2020,10/29/2019,Basic,4/2/2019,10/30/2021
d008475,cu02615,Mesh Out-Of-The-Box Info-Mediaries,3192.81,Lost,11/21/2018,1/30/2019,Enterprise,10/22/2020,4/8/2021
d008476,cu01114,Redefine Mission-Critical Technologies,8854.41,Lost,3/3/2020,3/12/2022,Basic,9/5/2019,6/10/2023
d008477,cu02458,Productize Next-Generation Bandwidth,9002.88,Lost,7/16/2019,9/18/2024,Basic,10/27/2022,6/11/2023
d008478,cu02263,Synergize Collaborative Systems,1632.26,Won,6/11/2020,4/1/2022,Basic,1/9/2020,11/22/2019
d008479,cu04047,Syndicate Web-Enabled Markets,3593.54,Lost,8/23/2018,5/16/2022,Free,10/29/2023,1/3/2019
d008480,cu08440,Monetize Out-Of-The-Box Markets,2377.13,Lost,9/22/2023,5/28/2023,Basic,7/14/2018,9/16/2019
d008481,cu09858,Engage Dot-Com Users,2673.86,In Progress,9/5/2022,8/3/2025,Pro,7/4/2022,3/13/2022
d008482,cu07297,Leverage Cross-Media Applications,8107.57,In Progress,10/14/2023,4/23/2023,Enterprise,9/24/2023,10/4/2020
d008483,cu01736,Synthesize Granular Architectures,9062.93,Won,2/17/2019,1/22/2022,Enterprise,2/17/2018,6/3/2021
d008484,cu08603,Transition One-To-One Relationships,3009.9,Lost,9/18/2022,6/10/2019,Pro,8/13/2024,2/16/2023
d008485,cu08249,Repurpose Intuitive Infrastructures,9874.86,Won,12/14/2020,11/27/2022,Enterprise,5/18/2024,8/16/2019
d008486,cu00154,Scale Enterprise Architectures,3786.89,In Progress,10/23/2020,3/21/2023,Basic,8/16/2022,1/7/2020
d008487,cu09239,Morph World-Class Initiatives,7373.08,In Progress,10/10/2024,5/13/2023,Pro,12/12/2019,8/23/2025
d008488,cu08362,Orchestrate Global Platforms,5857.05,Lost,5/30/2019,2/4/2022,Basic,3/28/2019,8/30/2020
d008489,cu04347,Enable Wireless Infrastructures,6620.57,Won,8/25/2018,6/2/2024,Enterprise,7/12/2019,3/18/2022
d008490,cu04490,Synergize Interactive Metrics,7672.21,Lost,8/15/2024,1/25/2025,Free,12/28/2021,12/1/2018
d008491,cu00592,Revolutionize Revolutionary Partnerships,6520.66,Lost,11/19/2022,9/18/2020,Basic,4/5/2020,9/5/2024
d008492,cu03229,Incentivize Open-Source Deliverables,5498.78,Won,2/24/2024,10/16/2023,Basic,3/12/2019,12/14/2023
d008493,cu02574,Mesh Ubiquitous Relationships,5428.15,Lost,9/2/2018,4/20/2019,Free,6/16/2021,6/24/2023
d008494,cu00822,Iterate Best-Of-Breed Methodologies,4232.42,Lost,9/11/2018,3/16/2022,Enterprise,7/4/2023,12/31/2021
d008495,cu04298,Leverage Impactful Mindshare,8156.69,Won,3/1/2023,1/6/2019,Free,8/2/2020,11/21/2023
d008496,cu04297,Enhance Rich Vortals,5753.91,Lost,5/18/2022,7/13/2025,Pro,12/1/2021,6/28/2024
d008497,cu02914,Iterate Enterprise Relationships,9285.51,Won,6/7/2024,4/4/2022,Free,9/22/2023,6/6/2023
d008498,cu02243,Orchestrate Cross-Platform E-Commerce,8430.14,Won,1/17/2020,8/28/2024,Enterprise,10/4/2023,8/12/2021
d008499,cu07427,Redefine Intuitive Initiatives,3227.14,Lost,8/8/2021,6/7/2023,Enterprise,12/10/2018,10/8/2021
d008500,cu03907,Brand Dynamic E-Business,4356.39,Won,8/20/2023,10/27/2019,Pro,2/28/2024,3/9/2018
d008501,cu09449,Enable Distributed E-Business,5074.1,Lost,10/25/2019,8/23/2024,Pro,12/26/2022,10/28/2022
d008502,cu05739,Unleash Cross-Media Markets,7635.69,Lost,7/10/2023,7/16/2023,Pro,1/31/2018,1/19/2019
d008503,cu01758,Generate Leading-Edge E-Business,7879.27,In Progress,5/30/2021,9/17/2020,Free,2/4/2021,2/24/2022
d008504,cu02083,Whiteboard Bricks-And-Clicks Web Services,5720.5,Won,10/30/2018,8/6/2020,Free,5/15/2021,5/20/2019
d008505,cu07795,Disintermediate Best-Of-Breed Bandwidth,1346.75,In Progress,12/9/2022,5/2/2025,Basic,12/15/2024,8/29/2020
d008506,cu00687,Deploy Customized Architectures,2464.85,Lost,6/22/2019,12/13/2022,Enterprise,4/22/2022,9/4/2022
d008507,cu03210,E-Enable Web-Enabled E-Tailers,5458.39,Lost,3/30/2019,7/29/2025,Enterprise,10/28/2018,6/7/2024
d008508,cu07659,Re-Intermediate World-Class E-Commerce,6031.05,In Progress,6/10/2021,7/26/2019,Pro,9/26/2019,3/6/2024
d008509,cu00543,Unleash Vertical Relationships,1645.33,In Progress,1/11/2019,6/28/2019,Free,5/8/2023,5/14/2021
d008510,cu09822,Mesh Strategic Niches,1543.64,Won,4/16/2024,3/1/2021,Free,1/10/2018,12/17/2018
d008511,cu05966,Transition Seamless Paradigms,2096.44,Lost,12/21/2018,11/14/2021,Basic,7/25/2020,1/29/2022
d008512,cu09720,Strategize One-To-One Vortals,2018.56,Lost,1/5/2019,3/26/2022,Pro,3/24/2020,8/14/2024
d008513,cu01960,Mesh Extensible Schemas,7462.67,In Progress,11/26/2022,6/10/2024,Free,7/10/2021,9/15/2023
d008514,cu08666,Deliver Vertical Initiatives,5113.71,Won,8/7/2024,6/1/2025,Enterprise,8/9/2018,9/1/2023
d008515,cu04136,Facilitate Sticky E-Tailers,5196.7,In Progress,4/17/2021,8/16/2024,Basic,2/5/2023,1/20/2019
d008516,cu05132,Target Customized Markets,1363.03,Lost,6/1/2021,6/25/2024,Basic,6/24/2020,1/17/2019
d008517,cu07937,Re-Intermediate Dot-Com Synergies,256.84,Won,3/28/2023,10/10/2019,Pro,1/14/2018,2/3/2019
d008518,cu07749,Exploit Back-End Vortals,504.69,In Progress,8/6/2018,7/17/2019,Free,5/8/2023,11/19/2021
d008519,cu05009,Exploit Virtual Applications,9099.32,Lost,6/2/2020,8/11/2023,Free,4/19/2024,3/1/2019
d008520,cu01246,Implement Synergistic Users,9735.47,Lost,8/8/2024,4/4/2024,Pro,9/1/2023,1/18/2019
d008521,cu01212,Deliver Bricks-And-Clicks Info-Mediaries,3640.98,Lost,12/23/2020,7/21/2019,Pro,7/12/2020,4/21/2024
d008522,cu06157,Benchmark Back-End Initiatives,3622.67,Lost,7/29/2018,9/7/2019,Basic,4/9/2024,5/5/2025
d008523,cu06662,Harness Compelling Info-Mediaries,1248.19,Lost,10/23/2023,2/28/2023,Pro,4/9/2019,7/12/2019
d008524,cu09542,Maximize Value-Added Channels,6364.83,Lost,8/8/2020,2/11/2025,Basic,8/1/2021,5/14/2025
d008525,cu09819,Synthesize Visionary Info-Mediaries,5412.6,Lost,9/30/2024,7/30/2021,Pro,4/17/2018,10/29/2019
d008526,cu05717,Transform Innovative Supply-Chains,1228.62,Won,8/17/2020,5/23/2019,Basic,8/2/2020,6/6/2020
d008527,cu07773,Aggregate Cross-Media Eyeballs,653.15,In Progress,3/26/2018,8/13/2021,Enterprise,11/30/2021,5/5/2018
d008528,cu09434,Productize Back-End Content,2912.18,Won,3/3/2024,12/2/2020,Pro,10/10/2018,2/28/2024
d008529,cu03928,Unleash Front-End Synergies,7410.02,Lost,3/22/2022,10/6/2023,Enterprise,5/5/2020,4/24/2021
d008530,cu09253,Aggregate Magnetic Networks,5795.28,Won,6/16/2023,12/20/2020,Basic,9/14/2020,5/20/2020
d008531,cu03246,Monetize Leading-Edge Initiatives,1500.89,In Progress,5/9/2022,12/15/2021,Pro,12/1/2020,3/28/2023
d008532,cu03422,Engineer Killer Supply-Chains,4424.34,Lost,2/6/2022,6/29/2023,Free,7/31/2022,8/5/2019
d008533,cu02351,Implement Next-Generation Initiatives,4600.7,Won,1/29/2023,11/9/2019,Free,6/20/2017,8/14/2019
d008534,cu06850,Re-Contextualize User-Centric E-Commerce,1092.31,Lost,2/22/2023,3/29/2021,Basic,4/23/2023,6/23/2020
d008535,cu07804,Embrace Collaborative Communities,3671.48,Lost,7/11/2022,5/24/2022,Basic,5/19/2021,7/20/2022
d008536,cu01525,Deliver Cross-Media Channels,8862.99,Lost,8/26/2024,1/25/2021,Basic,6/26/2023,8/30/2023
d008537,cu08213,Disintermediate B2C E-Tailers,7275.06,Lost,12/24/2021,11/18/2024,Basic,5/31/2024,9/28/2018
d008538,cu02074,Exploit Transparent Systems,1734.49,Won,4/5/2020,5/4/2019,Basic,8/30/2023,3/9/2025
d008539,cu02347,Morph Next-Generation Relationships,6101.36,Won,9/22/2021,11/16/2024,Enterprise,2/1/2022,11/27/2024
d008540,cu04012,E-Enable Back-End Supply-Chains,9407.3,Lost,2/26/2021,6/11/2024,Pro,1/26/2022,8/28/2022
d008541,cu05893,Transition Innovative Vortals,1533.49,Won,3/7/2024,1/24/2025,Enterprise,7/14/2017,8/15/2024
d008542,cu09334,Embrace E-Business E-Tailers,8251.37,Lost,8/12/2021,1/14/2024,Enterprise,7/12/2017,2/6/2018
d008543,cu08384,Architect Bleeding-Edge Markets,3298.85,Lost,11/24/2018,3/5/2020,Free,3/2/2017,12/16/2021
d008544,cu01440,Drive Open-Source Bandwidth,1698.74,In Progress,7/31/2019,9/30/2020,Free,5/31/2017,6/6/2023
d008545,cu03838,Empower Bricks-And-Clicks Bandwidth,4621.23,Won,8/4/2018,8/10/2021,Pro,7/29/2022,8/3/2025
d008546,cu03713,Target One-To-One Bandwidth,6796.94,In Progress,10/31/2021,12/30/2020,Basic,6/17/2017,3/5/2025
d008547,cu00622,Grow Efficient Channels,169.41,In Progress,6/27/2021,6/3/2025,Pro,12/6/2020,11/15/2020
d008548,cu06437,Unleash Strategic Supply-Chains,7353.16,Lost,3/2/2021,9/18/2021,Enterprise,12/21/2023,3/5/2019
d008549,cu03108,Scale Mission-Critical Convergence,5612.16,Won,6/21/2018,9/18/2024,Free,3/12/2017,3/11/2025
d008550,cu03978,Incubate Ubiquitous Relationships,2897.88,In Progress,10/13/2021,5/30/2022,Pro,3/19/2023,10/6/2018
d008551,cu06395,Matrix Innovative Deliverables,8860.21,In Progress,7/30/2024,10/26/2020,Basic,10/23/2021,4/12/2018
d008552,cu02543,Productize Next-Generation Web-Readiness,3675.17,Lost,6/6/2021,5/30/2025,Basic,3/25/2017,7/2/2025
d008553,cu02482,Benchmark Synergistic Communities,8441.81,Lost,3/24/2019,1/22/2021,Pro,1/20/2021,9/11/2019
d008554,cu08225,Leverage Distributed Web-Readiness,7549.81,In Progress,1/6/2018,11/14/2019,Basic,9/27/2020,1/12/2020
d008555,cu05166,Target Bricks-And-Clicks Communities,1666.15,In Progress,12/4/2024,5/3/2021,Enterprise,5/5/2018,8/21/2018
d008556,cu00642,Incentivize Customized Users,5070.64,In Progress,5/24/2019,12/1/2019,Free,6/11/2024,7/14/2019
d008557,cu03115,E-Enable Intuitive Relationships,3341.21,Lost,7/16/2021,4/3/2019,Enterprise,12/7/2018,1/30/2020
d008558,cu02951,Benchmark Transparent E-Tailers,3912.17,Lost,12/30/2022,2/4/2024,Pro,1/19/2022,4/4/2020
d008559,cu03981,Maximize One-To-One Web-Readiness,1509.5,Lost,4/15/2018,8/26/2021,Enterprise,3/28/2021,1/21/2022
d008560,cu02180,Expedite Impactful Interfaces,1282.27,Lost,4/17/2018,12/28/2022,Enterprise,8/25/2023,7/1/2019
d008561,cu01376,Repurpose Out-Of-The-Box Roi,1651.25,Lost,5/2/2020,9/25/2023,Basic,11/1/2024,5/20/2025
d008562,cu06701,Optimize Front-End Supply-Chains,550.96,Lost,4/10/2022,4/12/2019,Free,1/27/2021,1/13/2020
d008563,cu01381,Streamline Mission-Critical Applications,7566.86,Won,11/25/2024,9/10/2019,Pro,10/18/2019,9/26/2021
d008564,cu00114,Unleash Sticky Convergence,2772.62,In Progress,8/11/2021,12/2/2019,Free,6/14/2018,11/18/2022
d008565,cu08971,Brand Real-Time Platforms,9329.05,In Progress,5/17/2023,9/18/2020,Pro,7/9/2021,11/9/2023
d008566,cu01944,Target B2C E-Services,2016.33,Won,1/29/2019,9/13/2019,Basic,10/21/2023,9/12/2024
d008567,cu02036,Integrate Granular Eyeballs,8558.81,In Progress,3/14/2018,4/1/2024,Basic,5/22/2022,12/13/2019
d008568,cu04935,Incentivize Seamless Niches,2270.83,In Progress,4/27/2023,7/11/2024,Free,5/22/2017,10/8/2023
d008569,cu09842,Whiteboard Efficient Applications,9384.32,In Progress,6/8/2021,5/29/2022,Pro,12/2/2019,10/9/2021
d008570,cu06538,Matrix Enterprise Platforms,7085.98,Lost,10/21/2019,10/8/2024,Enterprise,3/9/2022,8/29/2024
d008571,cu09753,Re-Contextualize Wireless Synergies,7846.64,In Progress,5/18/2018,6/30/2020,Enterprise,8/30/2019,10/7/2022
d008572,cu00126,Deploy Strategic Portals,4343.85,In Progress,12/25/2024,3/31/2022,Basic,12/20/2024,1/17/2025
d008573,cu09550,Empower Wireless Paradigms,4798.76,Lost,8/26/2018,7/12/2023,Free,10/20/2019,8/29/2024
d008574,cu02685,Utilize Cross-Media Communities,7721.13,Won,2/18/2018,5/2/2020,Free,10/6/2023,1/23/2018
d008575,cu03466,Unleash Bleeding-Edge Bandwidth,6218.96,In Progress,11/9/2019,7/17/2021,Free,8/6/2023,8/19/2024
d008576,cu00408,Evolve Impactful Mindshare,474.91,Lost,11/13/2020,4/19/2021,Basic,10/2/2017,10/24/2022
d008577,cu03448,Maximize Scalable Markets,1546.37,Won,11/4/2021,7/23/2019,Pro,1/20/2018,1/7/2018
d008578,cu04848,Productize Open-Source Solutions,4649.32,In Progress,5/5/2024,8/27/2019,Free,4/3/2022,1/1/2024
d008579,cu05295,Re-Intermediate E-Business Infrastructures,3857.39,Won,12/9/2018,11/12/2021,Pro,10/9/2024,8/4/2023
d008580,cu01575,Disintermediate Dynamic Mindshare,991.45,Won,6/11/2021,9/4/2019,Pro,9/30/2021,2/6/2023
d008581,cu01963,Envisioneer B2B Supply-Chains,9009.31,Won,5/11/2018,9/20/2019,Free,2/1/2021,5/12/2018
d008582,cu00249,Re-Intermediate Intuitive Web-Readiness,5543.86,Lost,4/6/2018,2/20/2022,Enterprise,8/6/2018,7/15/2023
d008583,cu03177,E-Enable Strategic Bandwidth,7938.25,In Progress,8/23/2024,8/23/2019,Pro,1/10/2019,2/15/2022
d008584,cu04291,Visualize Innovative E-Commerce,2075.11,Won,10/2/2018,3/2/2024,Free,10/12/2021,6/25/2019
d008585,cu06246,Redefine Web-Enabled E-Services,4159.74,Won,9/6/2018,9/16/2023,Basic,8/7/2019,6/13/2018
d008586,cu04692,Transition Mission-Critical Systems,4464.48,In Progress,6/16/2018,4/16/2024,Free,9/10/2019,9/2/2022
d008587,cu00887,Incentivize Collaborative Methodologies,5092.85,In Progress,8/3/2021,9/23/2020,Basic,7/25/2022,2/23/2025
d008588,cu06774,Optimize Compelling Applications,6185.3,Lost,7/3/2020,2/15/2020,Enterprise,11/4/2018,9/4/2020
d008589,cu08563,Strategize Integrated Partnerships,6458.19,In Progress,7/21/2023,9/13/2019,Free,12/29/2022,1/24/2018
d008590,cu09160,Re-Contextualize 24/7 Initiatives,1560.19,Won,11/8/2020,7/3/2021,Basic,8/31/2019,11/4/2018
d008591,cu03816,Re-Intermediate Plug-And-Play Channels,7285.25,Lost,8/11/2023,7/2/2019,Free,6/30/2020,5/28/2019
d008592,cu09336,Innovate Front-End Synergies,3829.85,In Progress,10/15/2022,3/5/2023,Pro,11/18/2020,12/31/2023
d008593,cu02240,Monetize Interactive Roi,7386.74,In Progress,9/23/2020,5/25/2023,Pro,11/1/2018,6/22/2023
d008594,cu09414,Disintermediate Impactful Paradigms,9428.71,Won,9/27/2020,10/2/2022,Pro,11/20/2020,1/27/2022
d008595,cu07968,Cultivate Leading-Edge Channels,1306.9,Won,7/14/2020,8/31/2022,Free,10/29/2022,3/24/2025
d008596,cu02110,Innovate Plug-And-Play Infrastructures,477.13,In Progress,5/23/2018,3/3/2021,Free,12/11/2023,9/12/2022
d008597,cu03834,Deploy Robust Roi,9781.48,Won,3/11/2023,2/14/2020,Pro,10/27/2021,9/12/2023
d008598,cu04861,Whiteboard Front-End Systems,276.95,Won,1/11/2023,8/2/2024,Pro,4/15/2023,1/4/2018
d008599,cu09385,Whiteboard Front-End Web-Readiness,1224.17,Lost,6/20/2020,7/1/2022,Enterprise,4/13/2022,1/4/2019
d008600,cu00519,Expedite Scalable Experiences,9845.07,Lost,12/12/2019,7/22/2019,Free,10/12/2021,10/30/2020
d008601,cu07827,Extend B2B Web Services,6569.87,Won,7/16/2024,6/30/2024,Pro,4/8/2023,2/18/2021
d008602,cu02432,Deliver Real-Time Functionalities,4412.31,In Progress,9/22/2018,1/12/2020,Pro,7/5/2022,6/20/2018
d008603,cu06414,Disintermediate Compelling Vortals,6077.12,Lost,10/6/2020,2/15/2025,Free,8/27/2018,6/4/2023
d008604,cu00283,Maximize One-To-One Mindshare,9354.21,Lost,3/17/2022,12/12/2020,Enterprise,4/24/2018,8/3/2023
d008605,cu01727,Maximize Vertical E-Services,5496.01,Lost,3/16/2021,5/11/2024,Enterprise,6/16/2018,6/24/2018
d008606,cu08054,Enable Bricks-And-Clicks Markets,4225.95,Lost,4/16/2018,10/16/2024,Enterprise,11/1/2020,10/16/2023
d008607,cu06571,Iterate Web-Enabled Users,6593.68,Lost,12/22/2018,7/21/2019,Enterprise,1/8/2019,12/20/2024
d008608,cu05971,Redefine B2B E-Services,323.66,Won,12/22/2021,6/16/2025,Pro,9/21/2020,5/28/2023
d008609,cu00954,Redefine Strategic Communities,5098.76,Won,7/6/2019,9/7/2024,Enterprise,5/28/2020,12/24/2018
d008610,cu01821,Matrix Ubiquitous Roi,5157.84,In Progress,6/25/2024,8/27/2025,Basic,9/14/2021,8/4/2024
d008611,cu03365,Utilize User-Centric Experiences,2772.72,In Progress,10/30/2019,12/26/2022,Free,3/13/2020,6/11/2021
d008612,cu01961,E-Enable Mission-Critical Synergies,6840.55,Lost,4/27/2023,11/1/2023,Pro,6/28/2017,10/23/2018
d008613,cu08491,Re-Contextualize Seamless Functionalities,1502.59,Lost,11/23/2019,8/14/2022,Enterprise,5/26/2020,2/11/2025
d008614,cu09171,Reinvent One-To-One Methodologies,8705.7,In Progress,9/9/2020,1/19/2020,Enterprise,12/22/2023,7/11/2018
d008615,cu01623,Synergize Viral E-Commerce,1909.25,In Progress,3/25/2019,5/23/2023,Pro,3/3/2022,9/17/2018
d008616,cu03366,Integrate User-Centric Communities,6110.23,Won,9/25/2020,3/30/2022,Pro,10/27/2020,12/23/2020
d008617,cu05845,Utilize Clicks-And-Mortar Functionalities,8732.31,Lost,5/31/2019,9/24/2022,Basic,2/4/2021,10/29/2020
d008618,cu01851,Synergize B2C Infrastructures,9795.27,In Progress,10/1/2018,12/31/2019,Free,6/17/2024,9/20/2023
d008619,cu06374,Iterate Turn-Key Partnerships,5412.03,Won,11/26/2024,2/17/2019,Pro,5/21/2018,4/11/2025
d008620,cu02721,Engage Extensible Action-Items,3735.76,Won,10/2/2020,8/13/2019,Free,3/4/2024,8/29/2023
d008621,cu06045,Iterate Sticky Infrastructures,8627.39,Won,4/6/2021,11/10/2024,Basic,8/9/2018,2/28/2024
d008622,cu01733,Empower Real-Time Users,8912.58,Lost,7/7/2021,1/27/2020,Basic,6/25/2017,1/8/2019
d008623,cu08828,Redefine Collaborative Solutions,7764.1,Won,10/22/2021,11/8/2022,Pro,8/14/2017,2/10/2018
d008624,cu00446,Empower Synergistic Schemas,8628.37,In Progress,5/24/2023,5/14/2023,Free,9/29/2017,5/20/2021
d008625,cu01405,Target Cross-Media Deliverables,4033.92,Lost,3/13/2020,6/24/2025,Pro,3/2/2019,11/29/2021
d008626,cu03949,Transform Strategic Methodologies,2802.9,Lost,10/2/2019,8/7/2023,Enterprise,3/3/2023,8/5/2024
d008627,cu01584,Incentivize World-Class Convergence,2968.62,Lost,5/14/2020,6/13/2020,Pro,12/13/2022,9/28/2023
d008628,cu09608,Visualize Customized Paradigms,152.62,Lost,11/23/2023,5/19/2022,Enterprise,11/25/2023,1/22/2024
d008629,cu04551,Architect Web-Enabled Solutions,7155.11,Lost,2/17/2022,10/24/2024,Basic,11/8/2022,8/28/2020
d008630,cu08820,Engage Proactive Relationships,9906.47,Lost,2/15/2023,1/7/2024,Basic,6/9/2020,9/27/2020
d008631,cu08075,Whiteboard Granular Infrastructures,8335.81,Won,6/4/2018,7/22/2021,Pro,12/31/2020,11/15/2021
d008632,cu07369,Synthesize Plug-And-Play Supply-Chains,2393.51,Won,9/21/2024,4/7/2024,Pro,5/20/2024,2/16/2024
d008633,cu06076,Brand Bricks-And-Clicks Eyeballs,133.01,Won,7/29/2018,9/15/2021,Pro,10/11/2024,8/12/2021
d008634,cu08977,Redefine Cross-Platform Web-Readiness,2228.25,Won,10/22/2019,12/27/2021,Basic,6/18/2022,5/31/2025
d008635,cu01983,Drive Innovative Infrastructures,1427.56,Lost,2/23/2021,2/24/2022,Free,4/24/2021,3/25/2021
d008636,cu02071,Transition Out-Of-The-Box Experiences,3622.22,Lost,8/22/2018,10/10/2022,Pro,8/18/2023,1/16/2019
d008637,cu08667,Synergize Plug-And-Play Info-Mediaries,9719.02,Lost,10/23/2021,10/15/2024,Basic,10/15/2017,2/14/2020
d008638,cu03241,Reinvent Mission-Critical Functionalities,7054.83,Won,7/17/2021,3/19/2024,Pro,10/3/2024,12/29/2021
d008639,cu00783,Leverage Dynamic Solutions,2414.44,Won,7/2/2020,3/13/2023,Basic,6/3/2022,2/5/2023
d008640,cu07337,Reinvent World-Class Users,2745.41,Lost,2/4/2022,11/25/2024,Free,7/12/2018,12/15/2022
d008641,cu09320,Brand Global Mindshare,5647.83,Won,11/29/2022,8/10/2019,Enterprise,1/1/2022,11/29/2020
d008642,cu02369,Mesh Proactive Deliverables,6133.53,Won,1/14/2022,9/29/2024,Free,5/6/2017,3/29/2025
d008643,cu00605,Grow Scalable Solutions,802.15,Won,4/6/2021,2/7/2019,Pro,2/11/2017,9/30/2022
d008644,cu01408,Engage Holistic Info-Mediaries,8076.99,Won,6/17/2021,8/22/2023,Pro,8/31/2020,7/11/2018
d008645,cu09016,Morph Virtual Synergies,8832.35,Won,2/25/2022,2/26/2021,Pro,12/10/2018,8/29/2024
d008646,cu06786,Deliver Rich Methodologies,6841.8,Won,4/21/2022,7/24/2021,Free,9/11/2023,12/4/2023
d008647,cu01675,Expedite Sticky Bandwidth,6580.11,In Progress,3/14/2023,8/26/2025,Free,1/16/2018,5/14/2023
d008648,cu06850,Disintermediate Interactive Infrastructures,626.94,Lost,8/19/2021,8/3/2021,Free,3/15/2023,7/5/2023
d008649,cu03730,Incentivize Proactive Communities,8487.31,Lost,7/28/2020,2/25/2024,Free,3/31/2020,6/30/2018
d008650,cu08194,Cultivate Distributed Web Services,5145.02,Won,4/11/2022,4/5/2024,Free,3/29/2019,12/11/2022
d008651,cu04056,Monetize Vertical Content,1235.36,In Progress,12/2/2022,1/14/2024,Enterprise,1/1/2023,1/4/2018
d008652,cu02432,Incentivize Seamless Platforms,4794.52,In Progress,9/28/2019,4/21/2022,Pro,11/7/2022,7/29/2019
d008653,cu01201,Productize B2B Applications,2895.95,Won,2/9/2020,10/16/2022,Enterprise,3/18/2023,1/5/2019
d008654,cu05937,Leverage World-Class Niches,3024.79,In Progress,8/29/2022,1/13/2020,Free,7/20/2022,3/12/2021
d008655,cu02837,Optimize Revolutionary E-Business,7968.39,Won,1/4/2020,4/18/2025,Free,3/14/2020,12/4/2018
d008656,cu07773,Synthesize Granular E-Commerce,8842.56,Lost,3/22/2018,1/13/2022,Enterprise,2/7/2018,1/13/2022
d008657,cu07110,Aggregate Best-Of-Breed Info-Mediaries,9040.19,Won,5/9/2024,3/15/2019,Enterprise,12/26/2018,4/10/2023
d008658,cu09876,Re-Intermediate Back-End Mindshare,3577.71,In Progress,2/16/2022,11/23/2023,Enterprise,2/8/2022,7/8/2025
d008659,cu06094,Visualize Open-Source E-Markets,1793.18,Lost,11/20/2020,1/21/2019,Free,2/27/2021,7/25/2021
d008660,cu04293,Embrace Cross-Platform Functionalities,5886.11,Lost,11/17/2023,12/27/2021,Enterprise,2/5/2024,1/23/2022
