ad_id,content_id,ad_type,revenue_amount,currency,revenue_date
85773,10464,Display,36.06,USD,2024-12-24
85774,22277,Mid-roll,31.85,USD,2024-07-29
85775,19562,Pre-roll,45.5,USD,2024-01-13
85776,28537,Pre-roll,36.07,USD,2023-06-19
85777,43438,Overlay,32.48,USD,2024-01-31
85778,48172,Mid-roll,26.3,USD,2024-05-13
85779,23004,Pre-roll,37.38,USD,2023-03-12
85780,12187,Display,3.54,USD,2023-10-12
85781,25042,Mid-roll,5.97,USD,2023-12-09
85782,34500,Mid-roll,5.13,USD,2024-11-15
85783,48560,Display,42.39,USD,2023-11-26
85784,12561,Pre-roll,29.55,USD,2024-07-12
85785,6029,Display,30.78,USD,2024-12-07
85786,37869,Display,21.35,USD,2024-04-07
85787,45987,Mid-roll,42.98,USD,2024-05-11
85788,39205,Display,10.7,USD,2023-10-13
85789,9796,Display,26.14,USD,2024-07-22
85790,49340,Overlay,30.86,USD,2024-02-07
85791,13004,Mid-roll,33.93,USD,2023-07-12
85792,35905,Overlay,19.33,USD,2023-04-25
85793,2530,Pre-roll,8.02,USD,2023-01-06
85794,33573,Display,2.94,USD,2024-10-08
85795,13139,Display,6.21,USD,2024-05-25
85796,35952,Display,38.14,USD,2023-09-12
85797,32322,Mid-roll,5.54,USD,2024-07-26
85798,21003,Display,44.3,USD,2023-09-08
85799,15428,Pre-roll,1.6,USD,2024-09-10
85800,32330,Overlay,7.02,USD,2024-04-19
85801,7049,Pre-roll,2.59,USD,2023-11-19
85802,37529,Mid-roll,7.48,USD,2024-02-17
85803,30893,Mid-roll,38.89,USD,2023-05-19
85804,45623,Overlay,18.8,USD,2023-01-10
85805,9179,Mid-roll,49.66,USD,2023-07-05
85806,30374,Display,5.37,USD,2023-12-01
85807,39138,Pre-roll,48.38,USD,2023-10-17
85808,30835,Mid-roll,26.0,USD,2024-05-23
85809,9261,Mid-roll,28.57,USD,2023-04-15
85810,27609,Display,4.72,USD,2024-11-22
85811,12584,Mid-roll,38.66,USD,2024-07-10
85812,45531,Mid-roll,32.07,USD,2024-09-03
85813,9581,Display,21.53,USD,2023-03-30
85814,40707,Display,40.2,USD,2024-01-18
85815,27192,Display,4.21,USD,2023-01-23
85816,44720,Pre-roll,23.24,USD,2024-10-05
85817,10556,Display,48.47,USD,2024-03-13
85818,17191,Mid-roll,46.49,USD,2024-06-24
85819,17868,Overlay,47.15,USD,2024-03-30
85820,25391,Mid-roll,20.33,USD,2024-04-04
85821,42945,Pre-roll,33.53,USD,2024-01-12
85822,3517,Mid-roll,31.56,USD,2024-01-24
85823,22896,Pre-roll,21.71,USD,2024-08-12
85824,10828,Pre-roll,33.58,USD,2023-11-17
85825,14686,Mid-roll,29.07,USD,2023-10-12
85826,31563,Overlay,2.04,USD,2023-11-05
85827,45295,Overlay,29.34,USD,2023-02-06
85828,35995,Overlay,18.24,USD,2023-12-10
85829,46533,Overlay,21.44,USD,2023-03-31
85830,28577,Pre-roll,43.05,USD,2023-09-24
85831,35966,Overlay,28.01,USD,2024-02-04
85832,45277,Mid-roll,34.35,USD,2024-12-14
85833,8974,Overlay,33.74,USD,2023-03-14
85834,20588,Overlay,24.19,USD,2023-10-11
85835,46512,Overlay,31.28,USD,2024-05-22
85836,17149,Pre-roll,40.73,USD,2023-01-08
85837,38707,Pre-roll,17.39,USD,2023-06-15
85838,40232,Overlay,13.9,USD,2023-11-19
85839,17507,Overlay,34.73,USD,2024-04-23
85840,42641,Overlay,19.96,USD,2023-05-25
85841,41330,Mid-roll,0.32,USD,2023-05-02
85842,19249,Mid-roll,39.76,USD,2024-11-06
85843,49215,Overlay,17.77,USD,2024-06-14
85844,33591,Overlay,3.81,USD,2023-10-31
85845,18676,Mid-roll,12.41,USD,2023-06-04
85846,43806,Pre-roll,15.51,USD,2023-11-30
85847,8599,Overlay,45.32,USD,2023-01-29
85848,7984,Display,22.79,USD,2024-08-03
85849,23969,Display,8.68,USD,2023-11-09
85850,48592,Display,2.76,USD,2023-05-16
85851,1362,Pre-roll,28.06,USD,2024-06-19
85852,663,Mid-roll,18.92,USD,2023-09-29
85853,48013,Pre-roll,33.79,USD,2023-08-21
85854,11595,Mid-roll,41.81,USD,2024-04-28
85855,20595,Mid-roll,29.99,USD,2024-10-29
85856,14407,Pre-roll,47.86,USD,2023-04-27
85857,27103,Display,27.36,USD,2024-07-19
85858,49735,Pre-roll,45.4,USD,2023-01-31
85859,15173,Overlay,6.13,USD,2023-05-24
85860,20129,Overlay,28.1,USD,2023-09-30
85861,31889,Display,7.12,USD,2024-01-06
85862,29277,Display,23.1,USD,2023-08-01
85863,22356,Display,9.41,USD,2023-11-22
85864,47767,Overlay,20.17,USD,2024-09-08
85865,15637,Display,41.37,USD,2023-05-10
85866,22580,Mid-roll,43.01,USD,2023-05-27
85867,10130,Display,22.4,USD,2023-10-25
85868,38078,Mid-roll,34.94,USD,2024-09-29
85869,3453,Pre-roll,26.1,USD,2024-03-12
85870,19591,Overlay,41.27,USD,2023-08-09
85871,49693,Display,45.54,USD,2024-08-27
85872,37770,Mid-roll,44.02,USD,2024-07-06
85873,18007,Mid-roll,45.28,USD,2023-06-12
85874,28562,Overlay,15.96,USD,2024-12-22
85875,27466,Pre-roll,47.28,USD,2024-09-17
85876,38668,Pre-roll,16.52,USD,2023-11-18
85877,14266,Pre-roll,15.63,USD,2024-12-01
85878,33217,Pre-roll,44.35,USD,2023-05-15
85879,24752,Display,22.06,USD,2023-09-27
85880,26125,Overlay,16.52,USD,2024-07-27
85881,29047,Display,1.23,USD,2023-06-01
85882,267,Display,43.36,USD,2023-08-06
85883,36237,Display,38.78,USD,2023-10-14
85884,29495,Display,9.34,USD,2024-02-16
85885,43052,Display,17.61,USD,2024-10-15
85886,7145,Display,34.81,USD,2023-07-15
85887,12567,Mid-roll,29.69,USD,2024-03-10
85888,29222,Overlay,47.78,USD,2024-08-10
85889,6943,Overlay,31.21,USD,2024-03-26
85890,671,Overlay,4.03,USD,2023-05-18
85891,23472,Overlay,28.11,USD,2023-11-23
85892,23094,Mid-roll,41.83,USD,2024-10-19
85893,20157,Pre-roll,47.08,USD,2024-03-15
85894,41809,Display,46.17,USD,2024-10-23
85895,26488,Pre-roll,42.14,USD,2023-03-06
85896,26487,Display,37.39,USD,2024-12-18
85897,43663,Pre-roll,33.71,USD,2023-04-26
85898,42328,Overlay,6.71,USD,2024-05-28
85899,19499,Overlay,31.82,USD,2024-08-04
85900,9752,Overlay,32.0,USD,2024-07-26
85901,28545,Overlay,13.57,USD,2024-03-06
85902,29096,Pre-roll,41.72,USD,2024-05-30
85903,10304,Pre-roll,9.39,USD,2023-07-26
85904,40988,Pre-roll,26.28,USD,2023-08-20
85905,21501,Display,37.36,USD,2024-02-19
85906,2556,Overlay,21.55,USD,2024-08-16
85907,7077,Mid-roll,8.42,USD,2023-04-10
85908,42905,Mid-roll,3.56,USD,2023-03-29
85909,19333,Overlay,41.88,USD,2024-08-23
85910,32443,Overlay,41.17,USD,2023-11-26
85911,28796,Mid-roll,20.73,USD,2024-02-19
85912,14525,Overlay,7.68,USD,2024-08-16
85913,47860,Mid-roll,13.63,USD,2023-07-30
85914,40489,Overlay,2.02,USD,2023-06-03
85915,43126,Pre-roll,40.04,USD,2023-04-27
85916,32534,Display,4.81,USD,2023-11-20
85917,12059,Display,7.01,USD,2023-01-31
85918,6608,Pre-roll,9.47,USD,2023-02-17
85919,43888,Mid-roll,10.78,USD,2023-12-05
85920,3424,Pre-roll,48.63,USD,2024-12-09
85921,31571,Overlay,28.68,USD,2024-08-18
85922,47192,Mid-roll,38.63,USD,2024-09-07
85923,26355,Pre-roll,37.28,USD,2023-07-13
85924,43538,Overlay,44.22,USD,2024-09-10
85925,32714,Pre-roll,34.29,USD,2024-11-27
85926,24059,Pre-roll,20.79,USD,2023-09-04
85927,44625,Overlay,18.06,USD,2023-05-23
85928,17362,Display,38.29,USD,2024-12-22
85929,33958,Mid-roll,35.16,USD,2023-10-12
85930,7954,Mid-roll,20.64,USD,2023-04-03
85931,1387,Overlay,45.48,USD,2023-07-02
85932,33920,Display,2.69,USD,2023-04-22
85933,38230,Mid-roll,12.86,USD,2024-12-19
85934,34963,Overlay,10.22,USD,2024-08-08
85935,30837,Display,40.08,USD,2023-11-13
85936,326,Overlay,16.09,USD,2024-05-12
85937,13244,Display,29.77,USD,2024-07-26
85938,31990,Display,46.34,USD,2024-01-02
85939,47493,Pre-roll,27.9,USD,2024-12-08
85940,48639,Mid-roll,17.92,USD,2023-07-28
85941,9323,Overlay,37.2,USD,2024-07-09
85942,36672,Overlay,34.9,USD,2023-01-29
85943,28661,Display,36.9,USD,2023-05-17
85944,36344,Overlay,18.32,USD,2023-02-10
85945,43114,Display,24.36,USD,2023-03-19
85946,11511,Pre-roll,17.24,USD,2024-02-19
85947,31660,Display,11.07,USD,2023-01-31
85948,21213,Pre-roll,21.91,USD,2024-11-27
85949,712,Pre-roll,35.82,USD,2024-03-23
85950,27647,Overlay,24.24,USD,2023-11-08
85951,49046,Overlay,16.39,USD,2024-05-13
85952,32465,Display,48.09,USD,2024-07-28
85953,2148,Overlay,12.09,USD,2023-06-29
85954,6884,Overlay,21.24,USD,2024-07-09
85955,16954,Display,43.57,USD,2024-04-01
85956,48876,Overlay,18.16,USD,2024-06-11
85957,23741,Pre-roll,33.44,USD,2023-06-14
85958,28540,Mid-roll,6.7,USD,2023-04-09
85959,15775,Mid-roll,47.6,USD,2024-09-02
85960,44298,Display,26.37,USD,2023-03-25
85961,574,Mid-roll,13.97,USD,2024-10-12
85962,19279,Mid-roll,8.93,USD,2023-04-30
85963,17455,Display,8.66,USD,2024-02-24
85964,11722,Pre-roll,21.86,USD,2024-02-22
85965,7010,Pre-roll,1.33,USD,2024-01-15
85966,41385,Overlay,26.59,USD,2023-06-26
85967,9082,Pre-roll,4.29,USD,2024-07-24
85968,8155,Mid-roll,40.36,USD,2023-11-14
85969,47506,Mid-roll,33.91,USD,2023-09-27
85970,18261,Overlay,26.21,USD,2024-10-16
85971,24845,Pre-roll,8.51,USD,2023-04-19
85972,6416,Pre-roll,1.27,USD,2024-09-29
85973,2611,Mid-roll,8.48,USD,2023-07-29
85974,34518,Display,2.63,USD,2023-12-07
85975,18439,Pre-roll,34.6,USD,2024-03-01
85976,28852,Mid-roll,15.83,USD,2023-12-16
85977,36239,Display,27.51,USD,2023-06-15
85978,45892,Pre-roll,20.55,USD,2023-11-22
85979,31930,Pre-roll,23.33,USD,2023-07-12
85980,558,Display,21.08,USD,2024-03-11
85981,29300,Overlay,20.38,USD,2024-12-21
85982,30795,Display,46.3,USD,2024-07-07
85983,25658,Overlay,44.88,USD,2024-01-17
85984,41496,Pre-roll,28.98,USD,2023-05-21
85985,27729,Display,5.7,USD,2024-11-26
85986,9012,Display,34.18,USD,2023-08-09
85987,21236,Mid-roll,19.34,USD,2023-03-25
85988,38140,Pre-roll,4.93,USD,2024-03-19
85989,46396,Display,11.92,USD,2024-06-25
85990,21550,Mid-roll,30.52,USD,2023-04-25
85991,36137,Mid-roll,31.29,USD,2024-09-30
85992,3219,Mid-roll,22.97,USD,2023-03-01
85993,19032,Mid-roll,48.36,USD,2024-10-03
85994,18648,Display,33.98,USD,2024-12-21
85995,24193,Pre-roll,14.59,USD,2024-03-31
85996,43780,Overlay,14.56,USD,2023-06-26
85997,7817,Overlay,13.27,USD,2023-06-03
85998,40926,Mid-roll,29.71,USD,2024-02-11
85999,1837,Pre-roll,13.6,USD,2024-03-03
86000,37434,Pre-roll,46.71,USD,2023-02-18
86001,40640,Overlay,34.98,USD,2023-03-27
86002,2666,Pre-roll,17.28,USD,2023-09-02
86003,36797,Pre-roll,38.31,USD,2024-12-24
86004,38092,Display,24.26,USD,2023-07-27
86005,16578,Display,13.96,USD,2024-06-16
86006,25333,Display,37.08,USD,2023-05-25
86007,47056,Display,24.16,USD,2024-05-24
86008,29977,Overlay,36.46,USD,2023-04-10
86009,33038,Display,39.57,USD,2024-01-01
86010,1712,Overlay,30.22,USD,2024-03-09
86011,18447,Display,27.83,USD,2023-11-17
86012,42652,Overlay,3.39,USD,2023-06-11
86013,30680,Overlay,15.16,USD,2023-07-13
86014,37069,Overlay,6.62,USD,2023-02-11
86015,20977,Mid-roll,25.67,USD,2023-10-20
86016,9801,Display,20.9,USD,2023-06-15
86017,27976,Mid-roll,29.56,USD,2024-01-09
86018,47820,Pre-roll,7.26,USD,2023-05-09
86019,13703,Pre-roll,10.1,USD,2023-11-12
86020,2327,Overlay,10.63,USD,2023-01-11
86021,41272,Mid-roll,0.38,USD,2024-03-26
86022,39621,Display,34.5,USD,2024-02-25
86023,32021,Display,39.06,USD,2024-07-21
86024,42139,Mid-roll,24.41,USD,2024-03-19
86025,27877,Pre-roll,26.58,USD,2023-05-15
86026,11155,Mid-roll,41.66,USD,2023-01-03
86027,20275,Mid-roll,19.01,USD,2023-09-03
86028,21113,Overlay,12.73,USD,2023-10-25
86029,48167,Overlay,3.12,USD,2023-06-01
86030,6915,Overlay,42.82,USD,2024-04-03
86031,42533,Pre-roll,7.17,USD,2024-03-13
86032,20567,Overlay,28.64,USD,2023-03-14
86033,20902,Display,1.82,USD,2023-07-28
86034,23425,Mid-roll,44.56,USD,2023-03-17
86035,29922,Pre-roll,28.92,USD,2023-12-23
86036,26309,Pre-roll,37.51,USD,2023-06-27
86037,22723,Pre-roll,35.87,USD,2023-05-03
86038,12477,Overlay,7.94,USD,2023-09-02
86039,13400,Overlay,39.69,USD,2023-12-22
86040,10201,Overlay,5.66,USD,2023-11-13
86041,25051,Mid-roll,49.05,USD,2023-02-06
86042,42129,Display,45.59,USD,2024-11-15
86043,38051,Display,12.81,USD,2024-06-07
86044,5018,Mid-roll,7.88,USD,2023-01-23
86045,39773,Pre-roll,2.27,USD,2023-12-05
86046,23936,Mid-roll,1.68,USD,2023-09-01
86047,34240,Mid-roll,3.32,USD,2023-06-24
86048,8210,Display,40.45,USD,2024-10-13
86049,29950,Pre-roll,38.01,USD,2024-04-10
86050,15287,Overlay,9.91,USD,2024-08-21
86051,41844,Display,16.48,USD,2024-04-05
86052,39636,Display,20.23,USD,2024-05-10
86053,48684,Pre-roll,42.83,USD,2024-02-19
86054,34501,Mid-roll,12.93,USD,2024-02-09
86055,4867,Display,27.0,USD,2023-01-19
86056,49464,Overlay,16.67,USD,2024-08-24
86057,26223,Pre-roll,20.87,USD,2023-03-23
86058,22901,Overlay,36.73,USD,2023-12-04
86059,49356,Mid-roll,0.13,USD,2023-02-20
86060,16247,Pre-roll,39.07,USD,2024-06-05
86061,24005,Display,32.28,USD,2023-02-14
86062,43527,Pre-roll,34.94,USD,2023-10-18
86063,29993,Display,24.9,USD,2024-05-22
86064,16602,Pre-roll,9.47,USD,2024-11-29
86065,42539,Mid-roll,27.85,USD,2024-07-02
86066,37685,Overlay,28.68,USD,2023-03-31
86067,31184,Mid-roll,42.5,USD,2024-02-28
86068,42664,Mid-roll,20.51,USD,2024-03-01
86069,23417,Pre-roll,33.85,USD,2024-09-05
86070,8562,Display,38.21,USD,2023-01-14
86071,47316,Mid-roll,8.99,USD,2024-10-17
86072,2819,Mid-roll,32.75,USD,2024-06-09
86073,32578,Pre-roll,7.92,USD,2023-10-24
86074,38529,Pre-roll,47.53,USD,2024-12-05
86075,43881,Mid-roll,28.78,USD,2024-03-09
86076,44453,Display,38.83,USD,2023-11-25
86077,19561,Overlay,45.63,USD,2024-12-09
86078,38150,Pre-roll,4.08,USD,2023-12-03
86079,40076,Display,4.8,USD,2024-02-08
86080,33916,Pre-roll,34.42,USD,2024-08-08
86081,22763,Mid-roll,2.59,USD,2024-09-17
86082,45352,Pre-roll,26.41,USD,2024-06-24
86083,27660,Display,23.94,USD,2024-03-06
86084,9303,Mid-roll,17.16,USD,2024-05-14
86085,39105,Mid-roll,48.59,USD,2023-05-15
86086,24035,Mid-roll,10.51,USD,2023-08-03
86087,45766,Display,14.29,USD,2024-02-13
86088,2333,Overlay,36.26,USD,2023-09-16
86089,31822,Overlay,30.56,USD,2023-03-27
86090,49324,Display,18.76,USD,2023-11-29
86091,24343,Mid-roll,45.85,USD,2024-04-28
86092,10580,Overlay,12.64,USD,2024-12-16
86093,48105,Mid-roll,7.35,USD,2023-06-01
86094,7943,Mid-roll,17.27,USD,2024-10-18
86095,48003,Overlay,47.55,USD,2024-05-04
86096,14562,Mid-roll,20.13,USD,2024-04-06
86097,1986,Pre-roll,11.57,USD,2023-12-22
86098,10721,Display,6.92,USD,2024-01-04
86099,33891,Pre-roll,24.18,USD,2024-10-10
86100,27081,Overlay,27.9,USD,2023-12-31
86101,32425,Overlay,15.79,USD,2024-12-13
86102,14417,Pre-roll,35.79,USD,2024-06-17
86103,45964,Mid-roll,39.52,USD,2023-06-28
86104,11848,Pre-roll,35.44,USD,2024-01-04
86105,27522,Display,8.14,USD,2023-02-02
86106,29948,Mid-roll,24.7,USD,2023-03-28
86107,17640,Display,40.08,USD,2023-09-06
86108,48687,Mid-roll,26.98,USD,2024-12-01
86109,30421,Pre-roll,27.18,USD,2024-05-15
86110,627,Display,49.88,USD,2023-11-06
86111,26944,Display,25.1,USD,2024-08-26
86112,39718,Mid-roll,16.26,USD,2023-09-07
86113,32667,Display,44.93,USD,2023-09-18
86114,33064,Display,47.07,USD,2023-03-20
86115,15417,Pre-roll,20.93,USD,2024-07-10
86116,47387,Overlay,47.27,USD,2024-03-08
86117,43754,Display,12.18,USD,2024-06-01
86118,24831,Display,30.03,USD,2024-06-10
86119,27614,Overlay,38.31,USD,2023-12-19
86120,40179,Mid-roll,32.74,USD,2024-10-05
86121,8996,Pre-roll,23.9,USD,2024-03-09
86122,23207,Overlay,49.75,USD,2024-02-12
86123,25863,Mid-roll,11.79,USD,2024-01-28
86124,41312,Overlay,35.09,USD,2023-09-28
86125,14208,Display,47.38,USD,2024-02-27
86126,9856,Overlay,13.56,USD,2023-12-17
86127,20382,Display,24.76,USD,2023-12-01
86128,49112,Pre-roll,39.22,USD,2024-11-17
86129,21477,Overlay,48.64,USD,2023-06-21
86130,25849,Display,44.93,USD,2023-05-24
86131,34671,Pre-roll,39.14,USD,2024-08-04
86132,27548,Pre-roll,43.28,USD,2024-12-10
86133,37278,Overlay,25.64,USD,2024-08-22
86134,48507,Display,4.21,USD,2023-10-24
86135,29629,Display,19.76,USD,2024-02-26
86136,22123,Mid-roll,2.92,USD,2023-07-22
86137,35249,Overlay,41.41,USD,2024-09-25
86138,4144,Overlay,39.03,USD,2023-06-29
86139,44864,Overlay,5.09,USD,2023-01-09
86140,12203,Pre-roll,6.67,USD,2024-12-26
86141,11963,Overlay,0.69,USD,2023-09-17
86142,16553,Display,17.82,USD,2023-11-05
86143,13639,Mid-roll,35.83,USD,2023-12-10
86144,28026,Overlay,9.3,USD,2023-12-19
86145,46022,Display,7.93,USD,2023-06-10
86146,25220,Overlay,26.26,USD,2024-06-02
86147,45198,Mid-roll,34.11,USD,2024-04-12
86148,32055,Overlay,33.78,USD,2024-06-09
86149,47146,Overlay,6.64,USD,2023-08-30
86150,31256,Overlay,47.65,USD,2023-02-16
86151,49203,Display,0.63,USD,2024-02-14
86152,796,Display,32.17,USD,2024-10-26
86153,18283,Mid-roll,40.75,USD,2024-06-20
86154,47127,Display,10.35,USD,2023-06-30
86155,46535,Display,6.31,USD,2024-11-17
86156,36799,Display,30.49,USD,2023-09-17
86157,45695,Overlay,7.8,USD,2024-05-26
86158,34612,Display,28.56,USD,2024-05-27
86159,11511,Display,28.46,USD,2023-11-08
86160,13461,Pre-roll,39.05,USD,2024-10-29
86161,38619,Mid-roll,15.55,USD,2024-11-09
86162,49002,Mid-roll,37.6,USD,2023-02-21
86163,25213,Overlay,16.11,USD,2023-09-29
86164,1414,Display,13.06,USD,2023-02-19
86165,22544,Display,10.3,USD,2023-02-07
86166,47048,Overlay,31.27,USD,2024-01-29
86167,325,Overlay,41.14,USD,2024-02-25
86168,40668,Display,17.43,USD,2023-11-10
86169,32027,Mid-roll,48.2,USD,2024-09-10
86170,41287,Mid-roll,37.91,USD,2023-04-04
86171,8991,Overlay,0.29,USD,2024-03-11
86172,17275,Display,26.48,USD,2024-03-29
86173,14599,Display,8.55,USD,2023-08-19
86174,5514,Mid-roll,33.03,USD,2023-12-02
86175,28790,Overlay,47.62,USD,2023-09-17
86176,2999,Display,21.03,USD,2023-01-11
86177,43426,Display,3.88,USD,2024-05-10
86178,515,Display,44.15,USD,2023-04-01
86179,9998,Overlay,28.66,USD,2024-12-18
86180,40585,Mid-roll,40.19,USD,2023-08-21
86181,38528,Display,15.02,USD,2023-09-13
86182,42334,Overlay,22.66,USD,2023-10-20
86183,14452,Display,38.73,USD,2024-08-18
86184,4136,Display,23.18,USD,2023-11-30
86185,16207,Overlay,3.95,USD,2024-06-20
86186,7712,Pre-roll,22.83,USD,2024-09-24
86187,1727,Pre-roll,33.43,USD,2024-06-02
86188,49004,Pre-roll,17.23,USD,2024-07-16
86189,8239,Overlay,25.98,USD,2024-03-14
86190,10970,Pre-roll,43.24,USD,2024-02-02
86191,32582,Display,39.69,USD,2024-04-24
86192,5894,Mid-roll,36.59,USD,2023-05-20
86193,14749,Display,25.82,USD,2023-04-09
86194,12790,Mid-roll,6.23,USD,2023-01-07
86195,23725,Overlay,43.6,USD,2023-12-28
86196,31408,Display,49.84,USD,2024-04-06
86197,37849,Mid-roll,48.29,USD,2023-01-25
86198,40723,Mid-roll,32.66,USD,2023-05-02
86199,12554,Overlay,43.55,USD,2024-11-09
86200,17921,Pre-roll,13.71,USD,2023-10-03
86201,26684,Display,21.4,USD,2024-11-03
86202,9685,Pre-roll,31.79,USD,2023-12-01
86203,27947,Display,32.29,USD,2024-06-28
86204,5793,Display,12.89,USD,2024-08-02
86205,32690,Display,17.0,USD,2024-12-07
86206,14755,Pre-roll,6.94,USD,2023-08-01
86207,21103,Display,11.96,USD,2023-03-02
86208,40899,Overlay,44.24,USD,2023-11-08
86209,18512,Display,4.67,USD,2024-03-06
86210,46014,Mid-roll,7.69,USD,2024-11-21
86211,46883,Mid-roll,41.21,USD,2024-03-17
86212,6202,Pre-roll,26.26,USD,2023-09-30
86213,45823,Pre-roll,34.33,USD,2023-06-08
86214,9800,Mid-roll,48.52,USD,2024-01-12
86215,17188,Overlay,15.59,USD,2024-06-10
86216,17583,Pre-roll,14.84,USD,2024-12-07
86217,212,Display,36.88,USD,2024-07-04
86218,16390,Mid-roll,41.7,USD,2023-06-14
86219,7534,Pre-roll,48.34,USD,2023-12-17
86220,22701,Pre-roll,30.49,USD,2023-10-11
86221,19039,Pre-roll,18.56,USD,2023-08-03
86222,23876,Pre-roll,9.48,USD,2023-02-24
86223,25608,Mid-roll,34.52,USD,2023-09-18
86224,5333,Pre-roll,48.48,USD,2024-10-11
86225,48862,Display,48.11,USD,2024-05-18
86226,37086,Overlay,0.39,USD,2023-01-26
86227,36110,Overlay,43.89,USD,2023-04-17
86228,9285,Mid-roll,27.85,USD,2024-04-28
86229,15077,Pre-roll,40.43,USD,2023-10-05
86230,31361,Mid-roll,1.54,USD,2024-07-21
86231,15898,Mid-roll,42.95,USD,2024-04-03
86232,47748,Mid-roll,17.51,USD,2023-06-12
86233,2318,Mid-roll,12.2,USD,2023-03-26
86234,7831,Pre-roll,31.15,USD,2023-04-12
86235,45572,Overlay,16.02,USD,2024-07-18
86236,2939,Display,47.59,USD,2023-09-17
86237,13983,Pre-roll,5.82,USD,2023-02-24
86238,26270,Mid-roll,13.85,USD,2023-06-23
86239,12458,Overlay,47.0,USD,2024-07-21
86240,44686,Pre-roll,30.05,USD,2023-05-06
86241,37731,Pre-roll,9.12,USD,2023-05-31
86242,49168,Display,36.23,USD,2024-02-20
86243,18116,Overlay,40.79,USD,2024-10-11
86244,18358,Overlay,16.67,USD,2023-01-17
86245,31329,Pre-roll,1.76,USD,2024-06-06
86246,28979,Overlay,46.33,USD,2024-06-07
86247,27843,Pre-roll,4.56,USD,2023-12-25
86248,16859,Display,12.82,USD,2023-11-13
86249,47634,Mid-roll,41.38,USD,2023-07-22
86250,3331,Pre-roll,6.7,USD,2024-01-08
86251,38452,Pre-roll,17.86,USD,2024-06-30
86252,6535,Overlay,49.74,USD,2023-01-14
86253,31617,Pre-roll,1.83,USD,2024-06-23
86254,48137,Mid-roll,8.37,USD,2024-10-10
86255,36051,Mid-roll,19.42,USD,2023-08-09
86256,4368,Display,11.45,USD,2023-03-10
86257,33201,Display,3.79,USD,2024-07-30
86258,2278,Display,41.29,USD,2024-10-28
86259,33234,Display,7.43,USD,2024-09-04
86260,382,Overlay,40.97,USD,2023-06-15
86261,32960,Mid-roll,21.57,USD,2024-01-08
86262,23192,Overlay,3.75,USD,2024-04-27
86263,23153,Mid-roll,49.28,USD,2024-10-21
86264,13325,Mid-roll,38.62,USD,2023-11-26
86265,13074,Mid-roll,42.61,USD,2023-06-04
86266,32020,Overlay,3.23,USD,2023-02-17
86267,46536,Display,39.83,USD,2023-04-25
86268,42976,Mid-roll,45.88,USD,2023-11-07
86269,1906,Mid-roll,3.01,USD,2024-10-16
86270,266,Pre-roll,26.48,USD,2023-02-22
86271,17578,Overlay,18.17,USD,2023-07-08
86272,45051,Overlay,46.03,USD,2023-02-16
86273,45314,Display,17.2,USD,2023-11-10
86274,24198,Mid-roll,16.83,USD,2024-03-27
86275,19422,Display,1.22,USD,2024-03-13
86276,47187,Pre-roll,0.91,USD,2023-03-21
86277,14827,Overlay,7.82,USD,2024-01-05
86278,31015,Mid-roll,33.88,USD,2023-04-13
86279,38791,Display,43.01,USD,2023-04-06
86280,29355,Display,13.48,USD,2024-09-06
86281,10772,Mid-roll,33.36,USD,2024-06-21
86282,11846,Mid-roll,25.39,USD,2024-10-16
86283,23571,Display,21.73,USD,2023-03-25
86284,3380,Pre-roll,20.56,USD,2023-04-24
86285,6490,Overlay,2.56,USD,2023-03-08
86286,34818,Mid-roll,42.96,USD,2023-04-06
86287,21798,Overlay,19.25,USD,2023-04-21
86288,15251,Overlay,9.27,USD,2023-09-07
86289,14312,Overlay,43.85,USD,2024-04-10
86290,3459,Pre-roll,37.13,USD,2023-08-20
86291,900,Overlay,1.28,USD,2023-06-23
86292,23155,Pre-roll,34.24,USD,2024-05-26
86293,28342,Pre-roll,7.86,USD,2023-07-10
86294,45285,Pre-roll,46.15,USD,2023-03-31
86295,3478,Overlay,37.14,USD,2024-10-13
86296,23418,Overlay,32.44,USD,2024-10-01
86297,2337,Display,4.49,USD,2024-11-09
86298,8320,Overlay,44.95,USD,2024-04-20
86299,46348,Overlay,3.14,USD,2023-10-03
86300,24217,Display,1.06,USD,2023-02-27
86301,31924,Overlay,19.75,USD,2023-04-02
86302,27275,Mid-roll,29.88,USD,2024-08-17
86303,24276,Mid-roll,8.3,USD,2023-02-05
86304,18701,Mid-roll,36.86,USD,2024-08-05
86305,7020,Pre-roll,46.04,USD,2023-09-18
86306,37316,Overlay,48.19,USD,2024-03-28
86307,28161,Mid-roll,15.75,USD,2024-06-21
86308,24611,Overlay,1.59,USD,2024-11-08
86309,47264,Overlay,25.55,USD,2024-03-22
86310,13895,Display,40.4,USD,2023-06-15
86311,39378,Mid-roll,13.95,USD,2024-05-16
86312,26650,Overlay,37.11,USD,2023-06-14
86313,14957,Pre-roll,6.76,USD,2024-01-27
86314,45691,Pre-roll,28.1,USD,2024-07-28
86315,12179,Pre-roll,34.12,USD,2024-03-24
86316,41563,Overlay,7.98,USD,2023-09-07
86317,17008,Display,47.59,USD,2023-03-23
86318,25417,Overlay,13.7,USD,2023-12-25
86319,16069,Pre-roll,11.16,USD,2023-06-05
86320,11788,Display,47.05,USD,2024-11-23
86321,15224,Display,41.13,USD,2024-05-08
